fe,fmu,ftau,chi2,ndof,shape_normalized
0.6333333333,0.3666666667,0.0,0.014572543865648978,25,True
0.6666666667,0.0,0.3333333333333333,0.4424491987474271,25,True
0.6666666667,0.0333333333,0.3,0.31808750783498674,25,True
0.6666666667,0.0666666667,0.26666666666666666,0.22154644235898854,25,True
0.6666666667,0.1,0.23333333333333334,0.1477484561999952,25,True
0.6666666667,0.1333333333,0.2,0.09261946629266614,25,True
0.6666666667,0.1666666667,0.16666666666666666,0.05286882111634765,25,True
0.6666666667,0.2,0.13333333333333333,0.025822502852261838,25,True
0.6666666667,0.2333333333,0.1,0.009295496991095638,25,True
0.6666666667,0.2666666667,0.06666666666666667,0.0014932833964761043,25,True
0.6666666667,0.3,0.03333333333333333,0.0009351881549277009,25,True
0.6666666667,0.3333333333,0.0,0.006394295912094418,25,True
0.7,0.0,0.3,0.4424972035522767,25,True
0.7,0.0333333333,0.26666666666666666,0.3163127884270478,25,True
0.7,0.0666666667,0.23333333333333334,0.21879384294153528,25,True
0.7,0.1,0.2,0.14463201783636895,25,True
0.7,0.1333333333,0.16666666666666666,0.08958280864910144,25,True
0.7,0.1666666667,0.13333333333333333,0.050229117348044236,25,True
0.7,0.2,0.1,0.02380276723092724,25,True
0.7,0.2333333333,0.06666666666666667,0.008048463567586832,25,True
0.7,0.2666666667,0.03333333333333333,0.0011191788626980083,25,True
0.7,0.3,0.0,0.0014950340853281516,25,True
0.7333333333,0.0,0.26666666666666666,0.44256714306955963,25,True
0.7333333333,0.0333333333,0.23333333333333334,0.3145046480994104,25,True
0.7333333333,0.0666666667,0.2,0.21599166521682495,25,True
0.7333333333,0.1,0.16666666666666666,0.1414748216549359,25,True
0.7333333333,0.1333333333,0.13333333333333333,0.08652958545171953,25,True
0.7333333333,0.1666666667,0.1,0.04760592911840558,25,True
0.7333333333,0.2,0.06666666666666667,0.021837161916624506,25,True
0.7333333333,0.2333333333,0.03333333333333333,0.00689481053232599,25,True
0.7333333333,0.2666666667,0.0,0.0008774422841525434,25,True
0.7666666667,0.0,0.23333333333333334,0.4426612339026454,25,True
0.7666666667,0.0333333333,0.2,0.3126626670708726,25,True
0.7666666667,0.0666666667,0.16666666666666666,0.21313932605413333,25,True
0.7666666667,0.1,0.13333333333333333,0.13827748019376027,25,True
0.7666666667,0.1333333333,0.1,0.08346227998453123,25,True
0.7666666667,0.1666666667,0.06666666666666667,0.045003871029181894,25,True
0.7666666667,0.2,0.03333333333333333,0.01993244814608901,25,True
0.7666666667,0.2333333333,0.0,0.005843322053436422,25,True
0.8,0.0,0.2,0.4427819264656477,25,True
0.8,0.0333333333,0.16666666666666666,0.31078648280021687,25,True
0.8,0.0666666667,0.13333333333333333,0.21023632219742322,25,True
0.8,0.1,0.1,0.13504080110303301,25,True
0.8,0.1333333333,0.06666666666666667,0.08038371943766492,25,True
0.8,0.1666666667,0.03333333333333333,0.04242805234557202,25,True
0.8,0.2,0.0,0.018096018724572303,25,True
0.8333333333,0.0,0.16666666666666666,0.44293193306499523,25,True
0.8333333333,0.0333333333,0.13333333333333333,0.3088758024529123,25,True
0.8333333333,0.0666666667,0.1,0.20728224678437637,25,True
0.8333333333,0.1,0.06666666666666667,0.1317658152690912,25,True
0.8333333333,0.1333333333,0.03333333333333333,0.07729711618654,25,True
0.8333333333,0.1666666667,0.0,0.03988413021291461,25,True
0.8666666667,0.0,0.13333333333333333,0.44311425985468067,25,True
0.8666666667,0.0333333333,0.1,0.30693041738099414,25,True
0.8666666667,0.0666666667,0.06666666666666667,0.20427680838761292,25,True
0.8666666667,0.1,0.03333333333333333,0.12845380872138862,25,True
0.8666666667,0.1333333333,0.0,0.07420611415207427,25,True
0.9,0.0,0.1,0.443332243276502,25,True
0.9,0.0333333333,0.06666666666666667,0.3049502200613145,25,True
0.9,0.0666666667,0.03333333333333333,0.20121985314331098,25,True
0.9,0.1,0.0,0.12510635905925332,25,True
0.9333333333,0.0,0.06666666666666667,0.44358959170594797,25,True
0.9333333333,0.0333333333,0.03333333333333333,0.30293522402772705,25,True
0.9333333333,0.0666666667,0.0,0.19811139063852587,25,True
0.9666666667,0.0,0.03333333333333333,0.44389043315300525,25,True
0.9666666667,0.0333333333,0.0,0.3008855871138846,25,True
1.0,0.0,0.0,0.4442393700276055,25,True
